,depth,temp,salinity
141,70.5,4.082370138282673,34.52629538939022
142,71.0,4.107582722829087,34.535379363512334
143,71.5,4.131409472047603,34.544718919344845
144,72.0,4.155217048469598,34.554062011106936
145,72.5,4.1775824150893675,34.5632138274697
146,73.0,4.199927093927759,34.572362900082126
147,73.5,4.220713192749591,34.58097705453394
148,74.0,4.24147613935401,34.58958326294422
149,74.5,4.260926428036393,34.598120224411296
150,75.0,4.280356547225306,34.606656121872476
151,75.5,4.297950714029752,34.61726744420191
152,76.0,4.315515732159016,34.627911717214516
153,76.5,4.330298224192095,34.63769340634541
154,77.0,4.34503511528689,34.64746095917246
155,77.5,4.358387552835084,34.65681391667147
156,78.0,4.371716592333831,34.666159867274494
157,78.5,4.384617555707403,34.67539864568811
158,79.0,4.3975110648517575,34.68463555787743
159,79.5,4.402657185909497,34.69112701765581
160,80.0,4.407664422615463,34.69756926079832
161,80.5,4.411481818701779,34.70343353574745
162,81.0,4.415277273653215,34.70928715273292
163,81.5,4.417601903096941,34.71416298315933
164,82.0,4.41989865346637,34.719020279922866
165,82.5,4.42131437297982,34.723604804794306
166,83.0,4.4227129392224835,34.72818401892085
167,83.5,4.423599513088465,34.73287321843736
168,84.0,4.424475854837865,34.737564616000924
169,84.5,4.424836234182851,34.74177515854696
170,85.0,4.425186035898256,34.745975843192085
171,85.5,4.425156961545306,34.74731010788525
172,86.0,4.425119924288309,34.74858412853309
173,86.5,4.4255192365437255,34.749740287103144
174,87.0,4.4259279451905496,34.75089390762013
175,87.5,,
176,88.0,,
177,88.5,,
178,89.0,,
179,89.5,,
180,90.0,,
181,90.5,,
