Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity;Precipitation (1 h);Mean wind speed
Svalbard Lufthavn;SN99840;16.05.2022 04:00;-0.7;76;0;0.6
Svalbard Lufthavn;SN99840;16.05.2022 05:00;-1.2;80;0;1.3
Svalbard Lufthavn;SN99840;16.05.2022 06:00;-0.5;77;0;0.5
Svalbard Lufthavn;SN99840;16.05.2022 07:00;-0.7;80;0;1.5
Svalbard Lufthavn;SN99840;16.05.2022 08:00;-0.6;80;0;1.6
Svalbard Lufthavn;SN99840;16.05.2022 09:00;-0.5;79;0;2.5
Svalbard Lufthavn;SN99840;16.05.2022 10:00;-0.6;79;0;2.3
Svalbard Lufthavn;SN99840;16.05.2022 11:00;-0.5;80;0;2.6
Svalbard Lufthavn;SN99840;16.05.2022 12:00;0.1;79;0;3
Svalbard Lufthavn;SN99840;16.05.2022 13:00;0;70;0;3.9
Svalbard Lufthavn;SN99840;16.05.2022 14:00;-0.3;76;0;4.3
Svalbard Lufthavn;SN99840;16.05.2022 15:00;-0.5;70;0;4.6
Svalbard Lufthavn;SN99840;16.05.2022 16:00;-0.4;70;0;4.5
Svalbard Lufthavn;SN99840;16.05.2022 17:00;-0.7;81;0;3.5
Svalbard Lufthavn;SN99840;16.05.2022 18:00;-0.7;79;0;3.5
Svalbard Lufthavn;SN99840;16.05.2022 19:00;-1.1;81;0;2.6
Svalbard Lufthavn;SN99840;16.05.2022 20:00;-1;83;0;3
Svalbard Lufthavn;SN99840;16.05.2022 21:00;-1.3;86;0;3
Svalbard Lufthavn;SN99840;16.05.2022 22:00;-1.4;86;0.1;2.5
Svalbard Lufthavn;SN99840;16.05.2022 23:00;-1.5;88;0;2
Svalbard Lufthavn;SN99840;17.05.2022 00:00;-1.9;86;0.2;2.1
Svalbard Lufthavn;SN99840;17.05.2022 01:00;-1.6;83;0;1.4
Svalbard Lufthavn;SN99840;17.05.2022 02:00;-1.6;84;0;2
Svalbard Lufthavn;SN99840;17.05.2022 03:00;-1.3;83;0;0.7
Svalbard Lufthavn;SN99840;17.05.2022 04:00;-1.5;79;0;3.1
Svalbard Lufthavn;SN99840;17.05.2022 05:00;-1.4;72;0;4.6
Svalbard Lufthavn;SN99840;17.05.2022 06:00;-1.2;68;0;4.3
Svalbard Lufthavn;SN99840;17.05.2022 07:00;-1.1;69;0;3.8
Svalbard Lufthavn;SN99840;17.05.2022 08:00;-1.1;70;0;5.7
Svalbard Lufthavn;SN99840;17.05.2022 09:00;-0.7;67;0;5.4
Svalbard Lufthavn;SN99840;17.05.2022 10:00;-0.7;64;0;5
Svalbard Lufthavn;SN99840;17.05.2022 11:00;-0.3;65;0;3.9
Svalbard Lufthavn;SN99840;17.05.2022 12:00;-1;67;0;2.9
Svalbard Lufthavn;SN99840;17.05.2022 13:00;-0.8;66;0;2.8
Svalbard Lufthavn;SN99840;17.05.2022 14:00;-0.5;66;0;2.3
Svalbard Lufthavn;SN99840;17.05.2022 15:00;-0.1;62;0;2.2
Svalbard Lufthavn;SN99840;17.05.2022 16:00;-0.4;67;0;1.5
Svalbard Lufthavn;SN99840;17.05.2022 17:00;-0.7;68;0;2.4
Svalbard Lufthavn;SN99840;17.05.2022 18:00;-1;71;0;2.4
Svalbard Lufthavn;SN99840;17.05.2022 19:00;-1.5;71;0;1.6
Svalbard Lufthavn;SN99840;17.05.2022 20:00;-0.9;72;0;2.4
Svalbard Lufthavn;SN99840;17.05.2022 21:00;-0.7;71;0;1.8
Svalbard Lufthavn;SN99840;17.05.2022 22:00;-1.4;73;0;2.8
Svalbard Lufthavn;SN99840;17.05.2022 23:00;-1.7;75;0;2.3
Svalbard Lufthavn;SN99840;18.05.2022 00:00;-1.7;74;0;2.3
Svalbard Lufthavn;SN99840;18.05.2022 01:00;-2;75;0;2.4
Svalbard Lufthavn;SN99840;18.05.2022 02:00;-2.2;74;0;2.7
Svalbard Lufthavn;SN99840;18.05.2022 03:00;-2.3;71;0;1.6
Svalbard Lufthavn;SN99840;18.05.2022 04:00;-2;68;0;2.9
Svalbard Lufthavn;SN99840;18.05.2022 05:00;-2.1;67;0;1.7
Svalbard Lufthavn;SN99840;18.05.2022 06:00;-2.2;67;0;1.8
Svalbard Lufthavn;SN99840;18.05.2022 07:00;-1.7;65;0;2.6
Svalbard Lufthavn;SN99840;18.05.2022 08:00;-1.6;64;0;1.4
Svalbard Lufthavn;SN99840;18.05.2022 09:00;-1.9;69;0;2.1
Svalbard Lufthavn;SN99840;18.05.2022 10:00;-1.7;69;0;1.7
Svalbard Lufthavn;SN99840;18.05.2022 11:00;-1.2;66;0;0.8
Svalbard Lufthavn;SN99840;18.05.2022 12:00;-1.7;71;0;1.7
Svalbard Lufthavn;SN99840;18.05.2022 13:00;-1;68;0;1
Svalbard Lufthavn;SN99840;18.05.2022 14:00;-0.5;67;0;4.8
Svalbard Lufthavn;SN99840;18.05.2022 15:00;-0.3;63;0;7.1
Svalbard Lufthavn;SN99840;18.05.2022 16:00;-1.2;72;0;7.6
Svalbard Lufthavn;SN99840;18.05.2022 17:00;-1.5;72;0;8
Svalbard Lufthavn;SN99840;18.05.2022 18:00;-1.3;73;0;6.9
Svalbard Lufthavn;SN99840;18.05.2022 19:00;-2.4;76;0;6.8
Svalbard Lufthavn;SN99840;18.05.2022 20:00;-2.6;76;0;5.5
Svalbard Lufthavn;SN99840;18.05.2022 21:00;-2.6;75;0;5.5
Svalbard Lufthavn;SN99840;18.05.2022 22:00;-2.5;76;0;4.6
Svalbard Lufthavn;SN99840;18.05.2022 23:00;-2.6;80;0;3.8
Svalbard Lufthavn;SN99840;19.05.2022 00:00;-2.8;82;0.1;2.4
Svalbard Lufthavn;SN99840;19.05.2022 01:00;-2.6;82;0;2.2
Svalbard Lufthavn;SN99840;19.05.2022 02:00;-2.2;77;0.2;3.6
Svalbard Lufthavn;SN99840;19.05.2022 03:00;-2.1;76;0;4.6
Svalbard Lufthavn;SN99840;19.05.2022 04:00;-1.8;73;0;4.6
Svalbard Lufthavn;SN99840;19.05.2022 05:00;-1.7;73;0;5.3
Svalbard Lufthavn;SN99840;19.05.2022 06:00;-1.7;75;0.1;4.9
Svalbard Lufthavn;SN99840;19.05.2022 07:00;-1.6;73;0.1;4.4
Svalbard Lufthavn;SN99840;19.05.2022 08:00;-1.1;69;0;3.6
Svalbard Lufthavn;SN99840;19.05.2022 09:00;-1;68;0;4.3
Svalbard Lufthavn;SN99840;19.05.2022 10:00;-0.8;67;0;4.3
Svalbard Lufthavn;SN99840;19.05.2022 11:00;-0.4;66;0;4.4
Svalbard Lufthavn;SN99840;19.05.2022 12:00;-0.4;67;0;4.9
Svalbard Lufthavn;SN99840;19.05.2022 13:00;-0.5;66;0;3.7
Svalbard Lufthavn;SN99840;19.05.2022 14:00;-0.5;76;0;2.8
Svalbard Lufthavn;SN99840;19.05.2022 15:00;-0.8;82;0;4.1
Svalbard Lufthavn;SN99840;19.05.2022 16:00;-0.3;72;0;6.3
Svalbard Lufthavn;SN99840;19.05.2022 17:00;-0.9;79;0;7.2
Svalbard Lufthavn;SN99840;19.05.2022 18:00;-1;76;0;6
Svalbard Lufthavn;SN99840;19.05.2022 19:00;-1.3;73;0;5.6
Svalbard Lufthavn;SN99840;19.05.2022 20:00;-1.4;72;0;4.5
Svalbard Lufthavn;SN99840;19.05.2022 21:00;-1.5;70;0;5.2
Svalbard Lufthavn;SN99840;19.05.2022 22:00;-1.3;68;0;5
Svalbard Lufthavn;SN99840;19.05.2022 23:00;-1.4;71;0;4
Svalbard Lufthavn;SN99840;20.05.2022 00:00;-1.4;67;0;5
Svalbard Lufthavn;SN99840;20.05.2022 01:00;-1.4;67;0;3
Svalbard Lufthavn;SN99840;20.05.2022 02:00;-1.8;66;0;4.3
Svalbard Lufthavn;SN99840;20.05.2022 03:00;-1.4;62;0;4
Svalbard Lufthavn;SN99840;20.05.2022 04:00;-1.1;63;0;3.5
Svalbard Lufthavn;SN99840;20.05.2022 05:00;-1.6;68;0;3
Svalbard Lufthavn;SN99840;20.05.2022 06:00;-1.4;67;0;4.9
Svalbard Lufthavn;SN99840;20.05.2022 07:00;-1.7;72;0;5.2
Svalbard Lufthavn;SN99840;20.05.2022 08:00;-1.4;68;0;5.9
Svalbard Lufthavn;SN99840;20.05.2022 09:00;-1.1;65;0;5.8
Svalbard Lufthavn;SN99840;20.05.2022 10:00;-0.7;66;0;5.5
Svalbard Lufthavn;SN99840;20.05.2022 11:00;-0.2;64;0;4
Svalbard Lufthavn;SN99840;20.05.2022 12:00;0.1;64;0;4.8
Svalbard Lufthavn;SN99840;20.05.2022 13:00;0.3;61;0;5.1
Svalbard Lufthavn;SN99840;20.05.2022 14:00;0.5;63;0;3.5
Svalbard Lufthavn;SN99840;20.05.2022 15:00;0.5;61;0;3.3
Svalbard Lufthavn;SN99840;20.05.2022 16:00;0.7;60;0;3.5
Svalbard Lufthavn;SN99840;20.05.2022 17:00;0.7;65;0;3.6
Svalbard Lufthavn;SN99840;20.05.2022 18:00;0.7;68;0;4.7
Svalbard Lufthavn;SN99840;20.05.2022 19:00;0.9;66;0;4.6
Svalbard Lufthavn;SN99840;20.05.2022 20:00;1.1;65;0;2.3
Svalbard Lufthavn;SN99840;20.05.2022 21:00;1;64;0;1.6
Svalbard Lufthavn;SN99840;20.05.2022 22:00;1.3;69;0;1
Svalbard Lufthavn;SN99840;20.05.2022 23:00;0.7;73;0;5.1
Svalbard Lufthavn;SN99840;21.05.2022 00:00;0.7;77;0;4.8
Svalbard Lufthavn;SN99840;21.05.2022 01:00;0.8;80;0;2.3
Svalbard Lufthavn;SN99840;21.05.2022 02:00;0.9;81;0;2.1
Svalbard Lufthavn;SN99840;21.05.2022 03:00;0.9;80;0;4.4
Svalbard Lufthavn;SN99840;21.05.2022 04:00;1.4;76;0;3.1
Svalbard Lufthavn;SN99840;21.05.2022 05:00;2.3;72;0;3.5
Svalbard Lufthavn;SN99840;21.05.2022 06:00;2.1;76;0;5.1
Svalbard Lufthavn;SN99840;21.05.2022 07:00;2.2;78;0;4.3
Svalbard Lufthavn;SN99840;21.05.2022 08:00;2;81;0;4.3
Svalbard Lufthavn;SN99840;21.05.2022 09:00;2.7;76;0;5.7
Svalbard Lufthavn;SN99840;21.05.2022 10:00;2.6;79;0;4.1
Svalbard Lufthavn;SN99840;21.05.2022 11:00;2.7;80;0;4.5
Svalbard Lufthavn;SN99840;21.05.2022 12:00;2.6;81;0;3.5
Svalbard Lufthavn;SN99840;21.05.2022 13:00;3.6;74;0;3.7
Svalbard Lufthavn;SN99840;21.05.2022 14:00;3.2;71;0;5.3
Svalbard Lufthavn;SN99840;21.05.2022 15:00;3.3;69;0;3.6
Svalbard Lufthavn;SN99840;21.05.2022 16:00;3.6;66;0;3.9
Svalbard Lufthavn;SN99840;21.05.2022 17:00;3.2;66;0;3.9
Svalbard Lufthavn;SN99840;21.05.2022 18:00;3.5;65;0;5.3
Svalbard Lufthavn;SN99840;21.05.2022 19:00;2.9;70;0;2.5
Svalbard Lufthavn;SN99840;21.05.2022 20:00;3.4;66;0;2.9
Svalbard Lufthavn;SN99840;21.05.2022 21:00;2.8;70;0;5.2
Svalbard Lufthavn;SN99840;21.05.2022 22:00;2.2;78;0;4.4
Svalbard Lufthavn;SN99840;21.05.2022 23:00;1.7;79;0;4.4
Svalbard Lufthavn;SN99840;22.05.2022 00:00;2;77;0;5.7
Svalbard Lufthavn;SN99840;22.05.2022 01:00;2.4;72;0;5.6
Svalbard Lufthavn;SN99840;22.05.2022 02:00;1.5;83;0;2.2
Svalbard Lufthavn;SN99840;22.05.2022 03:00;1.7;79;0;5.8
Svalbard Lufthavn;SN99840;22.05.2022 04:00;1.8;79;0;3.7
Svalbard Lufthavn;SN99840;22.05.2022 05:00;1.9;77;0;2.4
Svalbard Lufthavn;SN99840;22.05.2022 06:00;1.6;82;0;0.5
Svalbard Lufthavn;SN99840;22.05.2022 07:00;1.7;84;0;0.5
Svalbard Lufthavn;SN99840;22.05.2022 08:00;2.1;77;0;1.4
Svalbard Lufthavn;SN99840;22.05.2022 09:00;2.4;74;0;1.6
Svalbard Lufthavn;SN99840;22.05.2022 10:00;2.8;75;0;1
Svalbard Lufthavn;SN99840;22.05.2022 11:00;2.6;73;0;4.1
Svalbard Lufthavn;SN99840;22.05.2022 12:00;2.8;71;0;2.8
Svalbard Lufthavn;SN99840;22.05.2022 13:00;2.7;73;0;1.3
Svalbard Lufthavn;SN99840;22.05.2022 14:00;2.5;77;0;4.5
Svalbard Lufthavn;SN99840;22.05.2022 15:00;2.8;77;0;4
Svalbard Lufthavn;SN99840;22.05.2022 16:00;2.7;77;0;3
Svalbard Lufthavn;SN99840;22.05.2022 17:00;2.3;83;0;1.8
Svalbard Lufthavn;SN99840;22.05.2022 18:00;2.3;82;0;1.6
Svalbard Lufthavn;SN99840;22.05.2022 19:00;2.4;84;0;0
Svalbard Lufthavn;SN99840;22.05.2022 20:00;2.2;83;0;0.8
Svalbard Lufthavn;SN99840;22.05.2022 21:00;2.1;86;0;0.4
Svalbard Lufthavn;SN99840;22.05.2022 22:00;1.9;86;0;0.4
Svalbard Lufthavn;SN99840;22.05.2022 23:00;1.6;87;0;1.6
Svalbard Lufthavn;SN99840;23.05.2022 00:00;1.6;90;0;0
Svalbard Lufthavn;SN99840;23.05.2022 01:00;1.7;91;0;2.9
Svalbard Lufthavn;SN99840;23.05.2022 02:00;1.5;88;0;1
Svalbard Lufthavn;SN99840;23.05.2022 03:00;1.6;86;0;0.4
Svalbard Lufthavn;SN99840;23.05.2022 04:00;1.8;87;0;0.6
Svalbard Lufthavn;SN99840;23.05.2022 05:00;1.9;86;0;0.7
Svalbard Lufthavn;SN99840;23.05.2022 06:00;1.9;87;0;3.6
Svalbard Lufthavn;SN99840;23.05.2022 07:00;2.1;85;0;1.2
Svalbard Lufthavn;SN99840;23.05.2022 08:00;2.6;84;0;1
Svalbard Lufthavn;SN99840;23.05.2022 09:00;4.5;70;0;2.3
Svalbard Lufthavn;SN99840;23.05.2022 10:00;2.6;82;0;2.5
Svalbard Lufthavn;SN99840;23.05.2022 11:00;2.4;88;0;4.7
Svalbard Lufthavn;SN99840;23.05.2022 12:00;4.3;76;0;3.6
Svalbard Lufthavn;SN99840;23.05.2022 13:00;3.5;73;0;3.4
Svalbard Lufthavn;SN99840;23.05.2022 14:00;3.3;77;0;3.9
Svalbard Lufthavn;SN99840;23.05.2022 15:00;3.8;72;0;2.5
Svalbard Lufthavn;SN99840;23.05.2022 16:00;2.8;85;0;1.9
Svalbard Lufthavn;SN99840;23.05.2022 17:00;2.5;86;0;0.5
Svalbard Lufthavn;SN99840;23.05.2022 18:00;2;89;0;0
Svalbard Lufthavn;SN99840;23.05.2022 19:00;2.2;90;0;0.5
Svalbard Lufthavn;SN99840;23.05.2022 20:00;2.2;83;0;2.1
Svalbard Lufthavn;SN99840;23.05.2022 21:00;1.3;94;0;2.3
Svalbard Lufthavn;SN99840;23.05.2022 22:00;1.4;94;0;0.4
Svalbard Lufthavn;SN99840;23.05.2022 23:00;1.6;93;0;1.6
Svalbard Lufthavn;SN99840;24.05.2022 00:00;1.9;92;0;1.4
Svalbard Lufthavn;SN99840;24.05.2022 01:00;1.9;93;0;1.3
Svalbard Lufthavn;SN99840;24.05.2022 02:00;1.8;90;0;1.8
Svalbard Lufthavn;SN99840;24.05.2022 03:00;2.6;88;0;2.1
Svalbard Lufthavn;SN99840;24.05.2022 04:00;2.5;90;0;1.4
Svalbard Lufthavn;SN99840;24.05.2022 05:00;1.9;93;0;1
Svalbard Lufthavn;SN99840;24.05.2022 06:00;2.2;93;0;1.7
Svalbard Lufthavn;SN99840;24.05.2022 07:00;2.6;88;0;2.3
Svalbard Lufthavn;SN99840;24.05.2022 08:00;2.5;89;0;1.3
Svalbard Lufthavn;SN99840;24.05.2022 09:00;3.1;88;0;1.5
Svalbard Lufthavn;SN99840;24.05.2022 10:00;3.8;86;0;2.1
Svalbard Lufthavn;SN99840;24.05.2022 11:00;4;85;0;2.1
Svalbard Lufthavn;SN99840;24.05.2022 12:00;4.8;80;0;2.1
Svalbard Lufthavn;SN99840;24.05.2022 13:00;4;80;0;2.4
Svalbard Lufthavn;SN99840;24.05.2022 14:00;4.7;85;0;2.3
Svalbard Lufthavn;SN99840;24.05.2022 15:00;4.8;81;0;2.4
Svalbard Lufthavn;SN99840;24.05.2022 16:00;5.9;71;0;2.3
Svalbard Lufthavn;SN99840;24.05.2022 17:00;5.4;71;0;2.3
Svalbard Lufthavn;SN99840;24.05.2022 18:00;5.5;72;0;4.7
Svalbard Lufthavn;SN99840;24.05.2022 19:00;5.2;72;0;5.2
Svalbard Lufthavn;SN99840;24.05.2022 20:00;5;73;0;5.3
Svalbard Lufthavn;SN99840;24.05.2022 21:00;4.6;72;0;2.2
Svalbard Lufthavn;SN99840;24.05.2022 22:00;4.5;71;0;7.6
Svalbard Lufthavn;SN99840;24.05.2022 23:00;4.5;70;0;10.8
Svalbard Lufthavn;SN99840;25.05.2022 00:00;4.6;70;0;8.2
Svalbard Lufthavn;SN99840;25.05.2022 01:00;4.7;72;0;11.1
Svalbard Lufthavn;SN99840;25.05.2022 02:00;4.2;73;0;12.4
Svalbard Lufthavn;SN99840;25.05.2022 03:00;4.1;73;0;11.1
Svalbard Lufthavn;SN99840;25.05.2022 04:00;3.3;77;0;11
Svalbard Lufthavn;SN99840;25.05.2022 05:00;3.3;79;0;10.8
Svalbard Lufthavn;SN99840;25.05.2022 06:00;3.4;80;0.2;10
Svalbard Lufthavn;SN99840;25.05.2022 07:00;3.5;80;0.3;7.6
Svalbard Lufthavn;SN99840;25.05.2022 08:00;4;78;0;9.1
Svalbard Lufthavn;SN99840;25.05.2022 09:00;4.1;83;0;7.4
Svalbard Lufthavn;SN99840;25.05.2022 10:00;4.8;80;0;7.3
Svalbard Lufthavn;SN99840;25.05.2022 11:00;5;81;0;6.2
Svalbard Lufthavn;SN99840;25.05.2022 12:00;5.4;79;0;3.7
Svalbard Lufthavn;SN99840;25.05.2022 13:00;5.7;78;0;2.8
Svalbard Lufthavn;SN99840;25.05.2022 14:00;6.1;79;0;2.9
Svalbard Lufthavn;SN99840;25.05.2022 15:00;6.4;76;0;4.5
Svalbard Lufthavn;SN99840;25.05.2022 16:00;6.4;76;0;2.8
Svalbard Lufthavn;SN99840;25.05.2022 17:00;3.1;89;0;1.7
Svalbard Lufthavn;SN99840;25.05.2022 18:00;3.2;88;0;3.5
Svalbard Lufthavn;SN99840;25.05.2022 19:00;6.2;78;0;4.1
Svalbard Lufthavn;SN99840;25.05.2022 20:00;6;79;0;3.1
Svalbard Lufthavn;SN99840;25.05.2022 21:00;6.8;76;0;2.2
Svalbard Lufthavn;SN99840;25.05.2022 22:00;6.6;73;0;2.4
Svalbard Lufthavn;SN99840;25.05.2022 23:00;5.9;71;0;2.6
Svalbard Lufthavn;SN99840;26.05.2022 00:00;3.4;87;0;3
Svalbard Lufthavn;SN99840;26.05.2022 01:00;4.3;85;0;3.2
Svalbard Lufthavn;SN99840;26.05.2022 02:00;2.8;91;0;1.4
Svalbard Lufthavn;SN99840;26.05.2022 03:00;3;92;0;2.5
Svalbard Lufthavn;SN99840;26.05.2022 04:00;4.6;79;0;2.7
Svalbard Lufthavn;SN99840;26.05.2022 05:00;5.6;73;0;3.3
Svalbard Lufthavn;SN99840;26.05.2022 06:00;5.8;73;0;2.5
Svalbard Lufthavn;SN99840;26.05.2022 07:00;5.7;75;0;2
Svalbard Lufthavn;SN99840;26.05.2022 08:00;6;74;0;4.3
Svalbard Lufthavn;SN99840;26.05.2022 09:00;5.7;79;0;2.6
Svalbard Lufthavn;SN99840;26.05.2022 10:00;6.1;75;0;2.7
Svalbard Lufthavn;SN99840;26.05.2022 11:00;5.5;79;0;3.1
Svalbard Lufthavn;SN99840;26.05.2022 12:00;4.2;85;0;2.9
Svalbard Lufthavn;SN99840;26.05.2022 13:00;5.2;79;0;3
Svalbard Lufthavn;SN99840;26.05.2022 14:00;5.8;74;0;3.1
Svalbard Lufthavn;SN99840;26.05.2022 15:00;5.3;81;0;3.6
Svalbard Lufthavn;SN99840;26.05.2022 16:00;4;84;0;1.6
Svalbard Lufthavn;SN99840;26.05.2022 17:00;5.2;84;0;2.6
Svalbard Lufthavn;SN99840;26.05.2022 18:00;6.1;77;0;2.6
Svalbard Lufthavn;SN99840;26.05.2022 19:00;5.5;78;0;1.6
Svalbard Lufthavn;SN99840;26.05.2022 20:00;3.9;86;0;1.1
Svalbard Lufthavn;SN99840;26.05.2022 21:00;4.7;81;0;0.8
Svalbard Lufthavn;SN99840;26.05.2022 22:00;4.3;84;0;1.2
Svalbard Lufthavn;SN99840;26.05.2022 23:00;4.1;86;0;1.6
Svalbard Lufthavn;SN99840;27.05.2022 00:00;4.2;87;0;0.8
Svalbard Lufthavn;SN99840;27.05.2022 01:00;3.7;86;0;0.8
Svalbard Lufthavn;SN99840;27.05.2022 02:00;4;88;0;2.5
Svalbard Lufthavn;SN99840;27.05.2022 03:00;4.2;88;0;1
Svalbard Lufthavn;SN99840;27.05.2022 04:00;4;87;0;1.7
Svalbard Lufthavn;SN99840;27.05.2022 05:00;5.6;80;0;2.7
Svalbard Lufthavn;SN99840;27.05.2022 06:00;4.4;86;0;1.8
Svalbard Lufthavn;SN99840;27.05.2022 07:00;6.4;79;0;2.9
Svalbard Lufthavn;SN99840;27.05.2022 08:00;8.1;70;0;3
Svalbard Lufthavn;SN99840;27.05.2022 09:00;7.9;73;0;3.8
Svalbard Lufthavn;SN99840;27.05.2022 10:00;8.5;70;0;4.2
Svalbard Lufthavn;SN99840;27.05.2022 11:00;8;74;0;2.7
Svalbard Lufthavn;SN99840;27.05.2022 12:00;7.7;76;0;1.8
Svalbard Lufthavn;SN99840;27.05.2022 13:00;7.8;81;0;4.1
Svalbard Lufthavn;SN99840;27.05.2022 14:00;8.1;78;0;1.6
Svalbard Lufthavn;SN99840;27.05.2022 15:00;9.5;73;0;1.9
Svalbard Lufthavn;SN99840;27.05.2022 16:00;9.7;65;0;2.6
Svalbard Lufthavn;SN99840;27.05.2022 17:00;8.7;77;0;4.7
Svalbard Lufthavn;SN99840;27.05.2022 18:00;7.6;80;0;3.9
Svalbard Lufthavn;SN99840;27.05.2022 19:00;6.7;80;0;3.4
Svalbard Lufthavn;SN99840;27.05.2022 20:00;6.4;81;0;3.3
Svalbard Lufthavn;SN99840;27.05.2022 21:00;6;85;0;2.3
Svalbard Lufthavn;SN99840;27.05.2022 22:00;6.6;79;0;1.1
Svalbard Lufthavn;SN99840;27.05.2022 23:00;6.9;78;0;1
Svalbard Lufthavn;SN99840;28.05.2022 00:00;7.4;76;0;1.5
Svalbard Lufthavn;SN99840;28.05.2022 01:00;6;82;0;0.5
Svalbard Lufthavn;SN99840;28.05.2022 02:00;7.3;77;0;1.2
Svalbard Lufthavn;SN99840;28.05.2022 03:00;6.8;80;0;1.9
Svalbard Lufthavn;SN99840;28.05.2022 04:00;6.1;84;0;0.9
Svalbard Lufthavn;SN99840;28.05.2022 05:00;7.5;78;0;1.5
Svalbard Lufthavn;SN99840;28.05.2022 06:00;5.4;83;0;2.3
Svalbard Lufthavn;SN99840;28.05.2022 07:00;6.5;81;0;1.4
Svalbard Lufthavn;SN99840;28.05.2022 08:00;7.5;76;0;1.2
Svalbard Lufthavn;SN99840;28.05.2022 09:00;8.7;71;0;0.7
Svalbard Lufthavn;SN99840;28.05.2022 10:00;10.4;64;0;1.5
Svalbard Lufthavn;SN99840;28.05.2022 11:00;10.5;62;0;2.2
Svalbard Lufthavn;SN99840;28.05.2022 12:00;12.6;51;0.1;4.9
Svalbard Lufthavn;SN99840;28.05.2022 13:00;12.1;51;0;2.7
Svalbard Lufthavn;SN99840;28.05.2022 14:00;12.9;51;0;5.1
Svalbard Lufthavn;SN99840;28.05.2022 15:00;12.6;48;0;3.5
Svalbard Lufthavn;SN99840;28.05.2022 16:00;11.5;50;0;3
Svalbard Lufthavn;SN99840;28.05.2022 17:00;10;58;0;6
Svalbard Lufthavn;SN99840;28.05.2022 18:00;10;55;0;3.6
Svalbard Lufthavn;SN99840;28.05.2022 19:00;10.7;55;0;5.5
Svalbard Lufthavn;SN99840;28.05.2022 20:00;10.1;52;0;2.3
Svalbard Lufthavn;SN99840;28.05.2022 21:00;7.9;67;0;2.7
Svalbard Lufthavn;SN99840;28.05.2022 22:00;8.5;63;0;0.7
Svalbard Lufthavn;SN99840;28.05.2022 23:00;8.4;66;0;1.3
Svalbard Lufthavn;SN99840;29.05.2022 00:00;8.3;69;0;0.9
Svalbard Lufthavn;SN99840;29.05.2022 01:00;7.8;68;0;4.7
Svalbard Lufthavn;SN99840;29.05.2022 02:00;6.9;74;0;5.2
Svalbard Lufthavn;SN99840;29.05.2022 03:00;6.3;75;0;2.5
Svalbard Lufthavn;SN99840;29.05.2022 04:00;7.7;69;0;0.8
Svalbard Lufthavn;SN99840;29.05.2022 05:00;7.8;70;0;1.6
Svalbard Lufthavn;SN99840;29.05.2022 06:00;7.2;73;0;0.7
Svalbard Lufthavn;SN99840;29.05.2022 07:00;6.1;79;0;1.6
Svalbard Lufthavn;SN99840;29.05.2022 08:00;7.5;73;0;1.2
Svalbard Lufthavn;SN99840;29.05.2022 09:00;9;68;0;2.9
Svalbard Lufthavn;SN99840;29.05.2022 10:00;9.2;64;0;5.4
Svalbard Lufthavn;SN99840;29.05.2022 11:00;9.6;63;0;6.2
Svalbard Lufthavn;SN99840;29.05.2022 12:00;9.7;67;0;6
Svalbard Lufthavn;SN99840;29.05.2022 13:00;10.2;66;0;6.8
Svalbard Lufthavn;SN99840;29.05.2022 14:00;9.7;66;0;6.6
Svalbard Lufthavn;SN99840;29.05.2022 15:00;9.6;67;0;6.3
Svalbard Lufthavn;SN99840;29.05.2022 16:00;10;69;0;5
Svalbard Lufthavn;SN99840;29.05.2022 17:00;10.2;64;0;6.8
Svalbard Lufthavn;SN99840;29.05.2022 18:00;8.4;72;0;5.2
Svalbard Lufthavn;SN99840;29.05.2022 19:00;9;72;0;5.9
Svalbard Lufthavn;SN99840;29.05.2022 20:00;9.1;72;0;6.3
Svalbard Lufthavn;SN99840;29.05.2022 21:00;7.5;77;0;5.9
Svalbard Lufthavn;SN99840;29.05.2022 22:00;7.6;77;0;4.6
Svalbard Lufthavn;SN99840;29.05.2022 23:00;7.6;76;0;4.7
Svalbard Lufthavn;SN99840;30.05.2022 00:00;8;77;0;5
Svalbard Lufthavn;SN99840;30.05.2022 01:00;8.2;73;0;4.4
Svalbard Lufthavn;SN99840;30.05.2022 02:00;7.7;76;0;3.3
Svalbard Lufthavn;SN99840;30.05.2022 03:00;7.2;75;0;5.5
Svalbard Lufthavn;SN99840;30.05.2022 04:00;6.2;79;0;4.3
Svalbard Lufthavn;SN99840;30.05.2022 05:00;4.6;89;0;9.2
Svalbard Lufthavn;SN99840;30.05.2022 06:00;5.6;83;0;10.7
Svalbard Lufthavn;SN99840;30.05.2022 07:00;6.4;78;0;10.2
Svalbard Lufthavn;SN99840;30.05.2022 08:00;3.8;90;0;10.3
Svalbard Lufthavn;SN99840;30.05.2022 09:00;4.5;89;0;11.1
Svalbard Lufthavn;SN99840;30.05.2022 10:00;6.5;78;0;11.9
Svalbard Lufthavn;SN99840;30.05.2022 11:00;6.2;80;0;11.4
Svalbard Lufthavn;SN99840;30.05.2022 12:00;7.7;76;0;10.9
Svalbard Lufthavn;SN99840;30.05.2022 13:00;5.4;85;0;10.5
Svalbard Lufthavn;SN99840;30.05.2022 14:00;8;70;0;10.3
Svalbard Lufthavn;SN99840;30.05.2022 15:00;8;69;0;10
Svalbard Lufthavn;SN99840;30.05.2022 16:00;5.9;80;0;9.9
